x y z dx dy dz magnitude
3.57451 5.42598 0.53941 0.926773 -6.01272 4.69519 7.68482
1.4077 2.69197 4.33627 3.88504 3.64871 0.051882 5.33004
7.51383 3.78777 0.79637 -5.94613 0.158686 4.02475 7.18194
3.02561 6.60821 5.45436 -1.18696 -4.18374 -4.55907 6.30061
5.27831 2.41179 4.47393 -2.94681 3.1373 -2.20253 4.83502
1.75752 14.5354 5.10002 2.77487 -12.5093 -4.2175 13.4896
0.602531 3.05179 4.03371 4.1244 -0.545697 -3.70906 5.57365
4.97859 2.48287 5.17779 -2.33557 2.79632 -3.38068 4.97024
4.42857 5.72326 2.35623 -2.71019 -7.13977 2.17034 7.93926
4.22656 8.51656 5.84964 -1.79006 -6.67205 -4.27204 8.12225
2.68591 5.84003 2.35301 4.25302 -3.06853 1.34837 5.41499
1.67806 1.45034 4.45523 11.3621 1.80084 -3.87146 12.1379
5.51497 3.6698 -0.0829512 -4.90522 -0.694264 0.992442 5.05254
5.94722 5.35941 1.84853 -5.14902 -3.58625 0.563504 6.30009
2.13907 1.90535 1.59514 2.11151 3.10012 -0.614305 3.80087
4.04888 5.64498 5.85547 -2.45115 -11.0843 -3.43891 11.8615
5.02306 2.7178 5.86374 -4.80203 2.0932 -4.55053 6.9389
1.01143 3.6681 4.45933 3.95802 -1.15855 -5.6108 6.96342
1.55709 1.38837 -2.96436 3.47111 2.96563 8.07233 9.27395
4.65171 -4.51204 -5.98838 -2.55284 24.0104 21.3244 32.2141
6.69022 2.16649 1.30447 -5.42229 2.83331 2.25671 6.52086
11.5013 4.52924 0.25039 -17.1749 -1.88979 3.90839 17.7151
4.5127 2.20014 0.56226 -2.51139 2.19342 11.6637 12.131
7.46454 2.37232 1.20392 -5.6119 -0.00672936 3.60007 6.66738
4.62498 5.12664 -4.66424 -2.26744 -3.40825 22.8659 23.2294
4.58969 -12.3979 2.19573 -2.15613 25.4048 3.13975 25.6887
5.4924 3.41338 5.14898 -3.57057 1.2104 -0.216956 3.77639
1.55993 -4.0709 4.66244 3.59907 9.57148 -2.11509 10.4422
0.350076 3.99624 3.88093 4.67696 -1.28035 -3.92963 6.24142
0.547257 1.65831 2.03859 1.37982 3.84518 0.263518 4.09375
0.311771 1.89302 2.35103 4.45784 2.47309 -2.57009 5.70911
4.36173 13.4461 3.03966 -2.29535 -32.5425 2.10192 32.691
2.26967 4.56752 5.85719 2.96306 -3.37095 -2.31893 5.05178
2.1664 5.64036 -4.01997 2.81455 -3.80634 8.87961 10.0627
1.39029 1.83573 3.80908 4.75883 2.56571 -0.167335 5.40901
5.19651 4.41155 4.65878 -1.01118 -2.57965 -3.37969 4.37028
4.99292 5.31587 4.86811 -3.63242 -3.63764 -1.30565 5.30392
4.44371 33.8743 2.8885 -1.53157 -32.972 2.70584 33.1183
4.82115 8.68204 5.18966 -3.73572 -6.9705 -3.48855 8.6437
8.47035 1.98932 1.35543 -6.17687 4.64552 3.78044 8.60385
1.90192 1.3752 2.54798 2.6028 3.73263 2.95114 5.42369
6.29132 3.20041 0.723727 -5.58701 0.644724 9.78415 11.2854
11.5737 5.03416 1.5665 -10.1527 -3.28913 2.24247 10.9053
5.23124 2.76912 0.218021 -0.392781 1.80135 5.40029 5.70634
12.023 2.18442 4.67306 -11.1283 1.53801 -4.09325 11.9566
1.20511 7.13047 5.16951 2.92112 -6.51986 -2.63702 7.61547
4.19927 5.49741 2.02782 -2.4576 -1.41268 15.807 16.0592
5.10552 1.00318 3.50414 -2.3948 6.27233 -0.739766 6.75459
3.21957 5.82573 6.01195 1.33101 -4.26033 -3.95331 5.96244
1.37054 4.50763 4.16285 3.72771 -1.64726 -4.67778 6.20411
1.38301 3.13118 0.173723 3.87447 -0.303024 4.65275 6.06229
1.37261 5.12345 3.70064 4.9118 -3.27917 -1.26829 6.04047
2.43847 5.05674 5.5514 1.81899 -3.83508 0.115383 4.24616
1.52065 4.52275 -5.37035 4.6231 -1.06637 22.5388 23.0328
3.39329 0.974027 1.92313 1.63644 4.50563 2.9237 5.61486
0.327858 2.18513 1.28894 4.83315 1.92329 3.75451 6.4152
2.09232 0.820987 3.29116 3.41784 11.3256 0.452147 11.8387
4.77446 5.86728 2.97481 0.12819 -13.8338 2.11902 13.9957
5.47334 2.81991 4.48074 -3.56291 2.30014 -9.0615 10.0048
4.43517 4.93805 12.1339 -2.60969 -2.25849 -11.7055 12.2037
4.69489 4.99452 5.36712 -2.63362 -2.6054 0.271131 3.71451
2.23327 1.78818 1.7932 0.811754 5.60243 3.70867 6.7676
4.96747 4.6624 0.996395 -2.38783 -4.09046 4.28616 6.38786
2.9407 -5.51311 8.28072 2.12934 10.5586 -6.58713 12.6257
5.41712 3.3362 5.78436 -5.21133 -0.911657 -4.53238 6.96646
1.87057 4.12021 5.56228 1.80815 -2.58326 -4.47067 5.47079
-4.65066 6.79316 3.44587 9.73975 -5.81385 0.0361454 11.3431
2.36813 4.51949 0.0709854 2.52433 -2.33181 5.17465 6.21181
0.125773 3.74832 4.02442 0.854891 -0.614185 -3.43676 3.59436
6.34714 2.12718 1.24133 -4.55936 4.47639 3.01718 7.06606
1.90438 5.6633 2.88227 4.13385 -3.66739 0.223588 5.53068
2.2113 -0.021122 11.5094 2.02813 6.17287 -8.98417 11.0875
5.252 -1.24251 4.5411 -2.18908 6.60997 -3.05895 7.60532
5.01207 4.59143 0.953138 -2.9183 -2.36087 4.52853 5.88198
5.36698 1.92503 -4.86595 -2.66716 3.41016 17.1266 17.6653
11.4777 2.01882 1.01432 -15.9045 3.01564 0.390829 16.1925
4.07928 1.06245 5.65282 -3.18246 3.02973 -4.78433 6.49593
4.9874 5.49711 2.29562 -3.893 -9.47314 1.93615 10.4233
4.59854 2.30141 5.85524 -2.42756 2.17756 -5.31515 6.23583
3.88527 5.22753 0.411997 -4.82176 -2.59395 3.52805 6.51346
0.238239 3.82099 3.98015 13.3612 -1.0616 -2.8605 13.7051
5.62919 1.6736 9.83751 -3.7139 2.99713 -8.80677 10.0167
4.58974 4.95721 1.30913 -1.98044 -5.47558 10.3796 11.9012
5.67374 1.53766 2.51404 -3.82902 3.14315 2.21228 5.4254
4.43677 0.963941 2.5137 -4.2773 3.28467 0.966792 5.47896
4.69982 5.78777 2.70424 -3.8291 -2.98295 1.28832 5.02193
3.5019 5.76388 6.18934 -1.06067 -5.13462 -3.11064 6.09635
3.39655 6.18184 5.84459 2.9198 -4.21019 -4.59734 6.88378
1.65357 3.94585 -0.117977 2.57308 -3.42227 5.43659 6.9202
4.75764 1.19784 -3.75159 -2.55578 3.45899 9.38105 10.3199
1.9364 -4.27511 0.367706 1.85521 9.67069 7.45864 12.3529
5.51278 3.91213 4.61619 -4.03989 -0.942808 2.03483 4.62062
5.49003 3.88576 11.0893 -3.29482 -1.92829 -35.29 35.4959
4.5449 5.18351 1.80654 -3.84039 -3.58098 -0.328457 5.26117
-4.14869 1.88269 0.633663 10.1741 2.77975 2.72695 10.8939
3.72537 0.541874 12.0601 -1.25424 5.19884 -22.5006 23.1275
4.69644 2.3338 0.656975 -0.370806 2.64327 5.25104 5.89048
3.31577 5.83705 1.8085 2.20703 -4.16738 1.86192 5.06999
2.18138 4.38233 6.19694 3.83622 -2.01244 -2.67196 5.08978
-5.2842 3.85554 5.16287 18.6125 -0.950106 -4.18017 19.0998
5.01339 4.6045 0.967766 -2.34835 -2.65493 5.15833 6.25874
2.75069 1.56844 1.83067 1.74511 3.43198 3.74867 5.37368
-4.29917 0.187964 3.0192 9.10509 5.52629 -0.304109 10.6553
2.31956 6.36719 5.19857 3.1357 -4.83998 -3.05052 6.52408
2.11417 2.39305 0.710813 2.33715 3.34327 4.72579 6.24282
3.04394 5.48552 6.20843 2.33185 -10.6034 -4.42601 11.7243
5.02109 -4.56513 4.92586 -2.95664 10.1978 -2.37564 10.8803
1.85651 1.77507 4.67283 3.03075 2.82482 0.799254 4.21946
5.628 3.63386 0.0541987 -0.337286 -0.56736 5.07795 5.12067
5.31202 3.19195 -0.621518 -3.79544 0.331469 6.19108 7.26944
1.23279 3.135 17.3517 2.95358 2.57615 -15.1256 15.6251
6.0847 5.06847 9.11318 -4.0097 -2.9297 -8.08821 9.49104
1.27833 2.26366 4.03574 5.27403 8.84507 -0.261272 10.3014
0.953771 3.12846 0.612128 4.19853 1.93684 10.3247 11.3127
-5.4827 5.38876 3.71292 13.4937 -3.56701 -2.24857 14.1372
1.21278 4.78458 3.73968 4.67935 -2.72433 -0.433154 5.43193
5.06525 1.31251 2.81348 -3.23625 6.07195 2.30629 7.25678
1.90676 4.96691 1.5135 2.4056 -2.88171 -1.35224 3.98995
4.99166 6.15892 3.48766 -3.11196 -7.83474 1.24445 8.52151
0.942651 2.9523 -5.64632 3.60694 1.57327 12.0289 12.6562
1.59636 3.12778 6.14388 3.79137 0.772636 0.328513 3.88322
6.71171 4.87518 2.80725 -12.2801 -2.64876 1.28515 12.6281
2.61411 -5.56981 2.17147 2.59025 18.7701 2.0441 19.0579
3.03426 0.415806 5.48147 1.40876 4.37146 -4.96848 6.76609
4.64653 4.91946 1.21064 -1.94495 -3.74683 1.07115 4.35533
0.457654 3.71365 4.11501 4.20104 -2.54335 -1.65761 5.18315
3.14515 1.58742 1.23523 -1.70772 3.55643 0.552876 3.98374
1.13779 2.71172 4.1076 4.26581 5.71375 0.141471 7.1319
1.51411 5.48246 4.16936 4.56888 -1.01154 -0.581668 4.71553
-1.34818 1.85274 1.60747 6.69843 2.96459 -0.338564 7.33297
6.30153 4.99658 2.65967 0.0897188 -3.5279 -1.18752 3.72348
4.09032 -0.427307 2.56632 -2.51547 5.13474 1.74383 5.9778
2.4273 2.15025 0.60919 1.23827 3.69763 5.43115 6.68604
2.26428 12.8686 2.93986 2.05595 -18.9944 2.43834 19.2603
2.18367 2.48789 5.99109 2.12701 3.84587 -3.19818 5.43537
0.341373 1.84453 2.26097 4.23887 2.69265 -1.96087 5.39105
5.11661 4.75162 4.63399 -3.11384 -2.21809 -4.04387 5.56497
2.08696 2.61619 19.1009 3.39923 0.343732 -38.0329 38.1861
2.58293 1.93556 1.12556 3.19981 2.44866 2.90317 4.9662
5.09422 0.642156 4.0064 -3.99753 4.67062 -2.13761 6.50878
2.51061 2.12109 6.88601 2.36292 9.34634 -6.09959 11.408
5.04665 1.36058 4.85536 -3.73006 3.93981 -7.87604 9.56386
5.65169 4.90676 3.69862 -11.4173 -2.57163 0.269175 11.7064
1.72005 -5.74401 -2.97192 3.63042 12.893 14.4816 19.7263
4.54465 1.94904 1.33747 -2.55984 4.50361 2.364 5.69419
5.91168 2.62808 -5.50034 -4.41928 0.809792 11.4393 12.2899
1.47773 2.94292 4.62939 4.1622 0.506701 -4.5776 6.20767
5.01106 7.11132 4.04682 -3.37223 -2.70361 0.47069 4.34776
0.65877 4.46294 3.38789 3.16745 -3.71491 -1.11166 5.0069
-0.249533 3.16591 0.862934 4.86649 2.19851 4.42517 6.93529
4.41245 5.09044 -4.87152 0.688016 -2.56032 9.73373 10.0883
1.55656 2.79081 4.5964 10.2636 1.77109 -3.7646 11.0748
2.03464 1.06965 5.09423 3.49895 4.00931 -3.44984 6.34181
2.91878 6.07394 5.57102 1.40929 -4.25092 0.204677 4.48311
6.77713 4.6457 2.97016 -2.12452 -2.614 -1.88325 3.85918
0.1321 3.93347 -5.40836 5.08328 -1.26159 10.1554 11.4264
4.82912 4.66707 5.51327 -3.75971 -0.457943 -4.68339 6.02323
0.852881 2.30736 -5.3039 4.10689 1.94698 11.5109 12.3757
0.114557 5.23872 1.33117 6.25096 -2.65365 2.1852 7.13382
2.55805 5.14178 1.61507 1.86226 -2.88492 -1.58867 3.78347
3.85848 12.2414 6.58001 -0.526128 -11.0055 -6.6969 12.8937
5.44137 4.17068 0.451039 -4.04784 -1.88213 3.68988 5.7916
6.01792 4.32798 0.982901 -3.76061 -3.5727 4.26821 6.71744
5.7637 5.17699 3.21131 -9.44573 -3.61889 -2.2191 10.3558
2.35172 2.02817 5.55969 2.851 3.08717 -3.74527 5.62902
4.53973 4.63631 0.45617 -2.38756 -4.58941 4.63437 6.94554
3.00984 1.33086 12.436 0.299275 4.12452 -11.3107 12.043
5.59196 1.78892 3.58155 -3.59749 2.50355 2.5034 5.04745
1.75592 4.00356 5.21707 3.75041 0.391148 -17.1331 17.5432
1.59608 2.10362 10.7191 2.22928 3.82085 -15.0076 15.646
2.18666 4.50793 12.2461 3.20417 -1.84315 -43.6355 43.7918
5.06737 5.30621 4.70241 -1.16848 -3.59693 -4.2835 5.71416
6.02207 2.95 4.1035 -4.21899 -1.31507 -2.02763 4.86216
4.83917 5.83968 3.00624 -1.62591 -5.49598 2.59801 6.29277
5.30595 2.36183 4.41452 -17.5292 0.429504 -4.23464 18.0386
1.36343 -0.547322 4.73465 4.09615 5.8228 -0.817301 7.16599
5.52757 1.56356 3.10665 -5.74912 3.31034 -0.288677 6.64034
-0.163044 2.53023 1.22301 4.51896 2.87143 4.35753 6.9032
1.61632 3.13737 -0.366164 3.61023 0.767146 6.42005 7.40536
5.10848 -5.53711 2.6339 -3.28752 10.6487 1.97198 11.3178
5.99602 4.70547 1.15801 -3.98827 -2.29114 4.23496 6.25224
5.05481 2.3959 4.86584 -4.07855 1.4175 -4.25491 6.06202
4.10234 5.1136 6.73553 -2.01646 -2.72744 -5.98417 6.87861
2.82898 5.06765 0.852858 -0.113702 -3.25154 0.516395 3.29425
2.26384 1.17438 2.4513 -0.0538977 4.5466 0.0622104 4.54735
5.32618 5.43195 4.33959 -2.15749 -3.94875 -2.88381 5.34451
5.43144 3.4774 11.7852 -3.63269 -1.63728 -16.4259 16.9023
2.74596 5.34591 5.97571 2.70971 -3.847 -2.80806 5.4797
5.2378 4.61666 4.48745 -5.56598 -2.69273 -9.58332 11.4049
-5.33916 5.10944 4.27613 16.4628 -3.44375 -2.58258 17.0162
11.7304 5.98289 3.15288 -11.119 -4.15436 -0.780123 11.8954
2.25371 4.6397 0.693855 4.04234 -2.63002 2.24461 5.31938
4.99436 -5.62146 2.75281 -3.37835 18.5079 1.3829 18.8645
4.29719 1.77128 1.58022 -2.47591 6.66484 3.08408 7.74995
2.6523 0.921369 5.45835 0.0327089 4.03873 -5.38623 6.7323
3.22452 1.46986 6.55639 1.38809 4.05809 -10.7089 11.5358
3.70194 6.21135 2.18241 0.440686 -4.3396 5.19997 6.78719
1.79292 -15.1912 4.68727 2.48728 28.4692 -1.9549 28.6444
1.57695 1.27498 4.39159 3.87435 1.17739 -0.111297 4.05083
5.61934 3.42864 0.0174908 -2.66466 -2.80441 5.47452 6.7034
6.6282 5.55058 -5.14636 -5.29344 -2.91796 9.37458 11.1543
2.75327 5.13577 6.30237 1.4188 -3.67936 -4.3262 5.85377
5.05699 2.62939 6.93114 -3.00625 2.05277 -1.51172 3.94166
4.85466 2.15261 5.39357 -3.33506 -0.269517 -3.76794 5.03911
2.37413 1.3996 2.23614 1.03648 5.32798 3.42608 6.41869
0.834911 3.73799 0.632921 4.24334 1.12221 4.04265 5.96727
2.34088 0.749495 3.10941 2.17677 -0.0310224 2.1653 3.07048
5.66409 3.43762 4.80474 -11.5828 1.02738 -3.82335 12.2407
1.51022 3.54718 5.80187 4.11955 -1.9103 -2.8214 5.34604
5.61938 3.25342 17.6059 -2.56046 2.43348 -15.6527 16.0463
5.20005 5.47004 2.4216 -6.62623 -3.72847 -0.570583 7.62456
1.72392 4.81726 10.8889 2.43744 -3.51812 -8.75312 9.74348
1.34978 4.86832 1.32508 0.361577 -3.65323 1.81037 4.0932
4.62095 4.68167 5.73016 -0.580952 -4.05896 -9.66069 10.4948
2.49579 0.0957292 5.17124 3.95682 5.19882 -3.89654 7.60704
5.03163 1.11978 3.12426 -2.33702 4.16621 -1.35724 4.96599
4.93569 12.8367 -9.6373 -1.95401 -11.8798 15.3143 19.4801
5.20074 14.8123 4.85603 -2.01107 -20.945 -2.68262 21.2117
1.45586 5.44535 2.89174 0.898266 -4.37936 -0.31064 4.48131
6.14581 2.49804 9.99575 -6.19482 1.90937 -8.76274 10.8999
-5.44118 5.86904 4.33283 9.69577 -3.95063 -3.32099 10.9838
5.43172 3.14426 4.93261 -3.75738 2.35103 -0.475785 4.45776
11.0064 5.07652 0.663229 -9.83706 -2.93882 2.95607 10.6838
2.79441 5.52931 2.01499 1.89697 -3.28173 3.62639 5.24585
4.79643 -4.80139 5.41616 -2.38089 10.1248 -3.42115 10.9491
7.61961 5.3036 1.41307 -6.28819 -2.7122 2.79031 7.39481
4.85812 4.56415 5.60776 -1.85199 -2.80962 -4.9362 5.9741
0.882988 1.73441 2.41624 4.47799 2.70993 1.98238 5.59696
4.38469 4.72728 0.144206 -0.581605 -3.05291 7.03469 7.6906
5.93899 4.88773 3.2331 -1.92779 -4.07169 -0.854925 4.5854
2.51426 6.19539 2.85634 1.29758 -4.53208 4.06945 6.22768
3.88693 5.19204 0.808642 -0.728351 -10.5436 5.87768 12.0931
5.71099 3.48497 -12.6652 -4.05605 -0.493616 30.5191 30.7914
2.47955 5.0528 1.47425 1.97382 -5.34276 3.70848 6.79661
3.72578 1.43819 1.48919 -1.49457 4.2908 3.71448 5.86874
2.124 4.68088 5.52297 1.85879 -3.30523 -10.0188 10.7125
1.54761 3.78081 5.05815 10.6203 -0.672293 -5.75583 12.0984
3.34878 0.800287 2.04551 -1.52517 5.11569 1.41308 5.52207
6.66772 3.98968 3.86918 -5.23292 -0.617689 -4.13406 6.69742
5.05355 4.95571 1.48535 -3.35048 -1.87185 4.19037 5.68232
4.36821 1.9707 0.577014 -2.49412 2.56033 0.332789 3.5898
1.9275 4.78206 4.86905 3.42883 -0.419254 -4.04192 5.31693
1.98598 4.39519 5.75 2.5801 -1.98181 0.744997 3.33759
1.9605 2.58262 -0.953119 12.4132 1.43512 11.2736 16.8298
3.31823 1.4659 6.79336 0.216237 10.8923 -5.76338 12.325
2.07439 -0.244686 3.56906 2.19058 5.21312 3.12587 6.46114
5.24421 1.95746 1.49934 -3.62541 3.65733 8.38064 9.8364
0.87693 3.53879 0.48091 3.65099 2.03678 4.86441 6.4141
3.84238 1.63589 1.23386 -3.25002 2.96274 1.9343 4.80438
5.42405 3.9495 4.70372 -2.3109 -2.98567 -2.56662 4.56531
1.42068 2.16446 4.13574 2.31746 3.14908 -3.19047 5.04642
4.74792 1.14881 2.77049 -2.94158 4.41527 -0.0326395 5.30552
5.05006 4.64136 4.81043 -2.8309 -2.57949 0.63452 3.88206
2.48942 5.43274 2.09247 2.78383 -2.75956 8.9637 9.78329
1.51954 1.31979 4.0976 3.72183 2.56471 1.14677 4.66314
1.46877 5.16473 1.83523 4.2716 -2.75912 2.17216 5.5297
1.80065 1.14571 3.14817 6.78011 4.31151 -0.679422 8.06353
5.80967 1.82784 1.48189 0.467993 2.9318 1.57344 3.36009
4.88685 0.940599 3.22457 -3.50253 4.06795 0.734993 5.41813
1.71035 2.49401 0.872044 4.91177 1.67649 2.88594 5.93842
3.99311 7.50279 2.46672 -0.895607 -6.38222 3.43271 7.30194
0.801869 3.78738 4.19484 6.58432 -2.41812 -2.66889 7.5049
1.07263 3.14862 0.500912 17.9855 2.35309 2.11743 18.2619
5.47179 3.89327 0.194647 -2.36223 -3.17324 5.45152 6.73563
1.42868 1.50743 2.89433 2.81407 3.82256 -1.05024 4.86147
2.94659 7.33659 5.42226 4.50333 -5.71495 -4.16065 8.38163
2.7846 5.34113 6.13819 1.58422 -3.15288 -6.1374 7.07942
5.45362 3.06341 4.7662 -4.84159 -0.114643 -3.83987 6.18052
4.80527 1.04106 3.03494 -1.79974 4.12873 -2.22029 5.02147
4.10756 5.06419 0.631069 0.232539 -3.70844 1.55561 4.02821
1.27381 5.22795 3.39911 3.62033 -4.32005 -0.137858 5.63814
4.42941 1.35341 2.2311 -2.38558 3.49402 2.99217 5.18192
5.36921 4.62695 -5.27828 -2.07623 -3.81667 11.1484 11.9651
0.243332 3.09614 0.917824 4.96938 -0.686559 3.65267 6.20549
5.88263 2.31507 1.11122 -3.39347 3.3543 4.3366 6.44772
2.86639 1.10599 5.6976 2.31634 3.052 -5.59054 6.77749
1.82642 0.753083 11.5035 1.78796 5.18017 -9.60257 11.0562
10.8034 1.49271 1.62971 -9.42018 3.61984 2.11969 10.3119
5.92301 4.47394 0.986935 -3.41525 0.939809 4.50347 5.72961
2.2589 13.2673 5.19273 2.13737 -12.2486 -2.72568 12.729
2.45529 2.22575 5.99046 1.95055 -0.017151 -6.22431 6.5228
1.83163 1.89921 4.6248 3.84112 3.35831 -1.65551 5.36407
5.76597 3.75117 0.391554 -3.29423 -2.44277 5.03372 6.49288
5.84829 12.165 2.57038 -4.23403 -12.8156 2.48708 13.7242
2.1564 5.37457 2.14188 2.77311 -2.70286 4.29367 5.78197
5.25102 4.88283 4.39837 -3.10733 -2.75231 -3.4212 5.37916
4.28951 1.937 -5.99437 -2.79698 2.13954 16.9626 17.3242
1.03642 -5.11584 2.96183 3.22287 10.1289 3.09984 11.0721
1.94644 5.75377 5.03516 4.88827 -2.482 -4.24628 6.93444
6.31249 4.38663 3.47578 -4.51641 -1.63845 -3.3323 5.84694
5.62151 4.28016 0.732227 -1.74624 -2.91501 5.37949 6.36283
6.42487 3.01497 0.918682 -4.84311 0.689404 4.93651 6.94983
5.33335 4.09997 4.68592 -4.74835 -1.30175 -3.66189 6.13602
2.11602 5.77493 2.8613 3.76309 -1.99401 1.50487 4.51681
3.83749 0.762102 2.27843 -1.88537 4.15338 2.61421 5.25731
3.80085 5.70257 1.89961 -2.02278 -4.53746 1.23506 5.11914
1.76322 4.04163 5.15867 5.27364 -9.26133 -3.17279 11.1198
5.29213 2.63762 0.675026 -4.51706 1.49232 3.2659 5.77035
3.68667 5.87707 -10.8801 -0.82878 -4.58353 16.733 17.3692
1.62755 3.76012 -0.549376 9.56801 -1.81568 6.6273 11.7798
5.43023 3.35653 -0.509844 -3.73614 1.81188 11.3338 12.0705
12.6455 3.65555 4.6753 -18.0802 0.38445 -4.37399 18.6057
4.64827 4.83492 0.881636 -2.29682 -2.93913 0.632288 3.78334
3.23607 6.42738 2.26073 2.28588 -3.71228 2.08661 4.83324
1.93005 2.64477 6.01075 3.10017 1.57836 0.193276 3.4842
1.38839 1.96888 4.07959 4.26128 2.42873 -3.1664 5.8381
4.87094 2.09159 1.07525 -2.2664 5.92367 4.462 7.75474
4.66485 4.95782 5.41757 -4.83115 -3.8459 -4.09266 7.40816
4.47895 5.94518 2.53215 -1.87869 -11.6859 3.07145 12.2279
3.77708 1.63948 0.537304 -2.71949 2.38539 3.63115 5.12552
3.37633 5.5305 6.57209 -2.30493 -2.55432 -5.91466 6.84255
4.79321 4.82017 5.40374 -2.48597 -2.90144 -3.92067 5.47449
5.50661 2.84264 4.45907 -3.01703 2.18275 -3.07114 4.82688
2.2232 4.90504 5.41828 1.63144 -3.33404 -3.97846 5.4411
5.80338 3.86772 0.546045 -1.992 -2.21012 6.34556 7.00848
4.58192 4.91084 1.0912 -0.357854 -3.21598 0.573812 3.28631
1.8908 -1.85743 4.73735 1.2395 7.11558 -4.03416 8.27299
4.56986 5.32424 5.34175 -2.32192 -3.46984 -3.67883 5.56461
4.72115 1.29477 2.37496 -1.39002 5.44191 3.29096 6.50976
5.51483 1.66636 -4.45279 -3.25474 2.76202 10.9802 11.7808
4.32462 5.23389 5.69611 -2.59826 -3.37151 -3.97548 5.8243
0.566101 5.26121 1.27597 4.31339 -3.41136 3.90417 6.74427
1.41824 5.40653 2.90532 3.64655 -4.44469 0.443678 5.76623
-0.0396557 3.08704 0.94155 6.77824 1.0393 2.84312 7.42348
5.17893 1.26609 2.99689 -3.53167 18.2095 0.223378 18.5501
2.91191 1.51543 6.17024 -1.55161 3.41877 -4.81059 6.10223
5.73724 1.59499 -3.87794 -3.43161 4.1128 9.14004 10.5939
0.442538 2.14806 -5.13706 5.24123 1.90454 9.43509 10.9599
3.80563 5.24976 7.1535 -4.28611 -2.38298 -6.13582 7.85478
4.95367 4.86741 4.95921 -3.25964 0.685772 -2.15283 3.96614
1.83085 2.86386 -0.556083 3.16006 2.70173 5.55879 6.94158
5.95411 -3.74097 4.3481 -4.32443 8.73206 -2.80483 10.1399
4.71203 7.91711 5.22846 -2.70383 -6.15468 -3.33791 7.5055
5.27329 4.68828 4.41313 -9.56948 -2.70536 -4.05116 10.7381
5.03132 2.72242 5.91298 -2.41134 2.1168 -5.82895 6.65373
13.7082 2.9477 16.6832 -20.9792 0.578281 -22.3725 30.6756
-1.65722 1.98568 1.41298 7.1431 2.41572 2.86391 8.06608
4.20089 0.451203 2.61782 -2.25269 5.19717 0.183611 5.66735
4.2724 0.255926 2.94776 -3.56565 4.24075 0.432898 5.55745
3.22226 5.8606 1.94504 -1.02471 -11.1224 3.27888 11.6409
1.19826 3.52365 4.71849 2.8977 1.98679 -2.75272 4.46335
1.33857 2.96659 4.47476 3.58128 -2.62985 -0.748269 4.50573
2.4108 -0.872252 5.34116 2.53632 5.78063 -4.01305 7.48018
5.43711 4.00041 4.62731 -3.95471 1.97542 -0.156472 4.42341
4.32702 2.10047 6.20974 -1.55659 3.39466 -10.6257 11.2629
1.37035 5.28052 3.5661 4.09662 -0.0258797 0.335284 4.1104
1.77214 4.89911 4.53744 10.2559 -2.0053 -5.36746 11.748
2.29156 -0.325851 -3.01656 2.1854 5.59106 8.47712 10.3874
6.07182 4.09966 10.4064 -4.50155 -1.47673 -9.67774 10.7751
2.68257 1.4568 5.76454 3.44876 3.24121 -11.0257 11.9985
0.928525 3.81562 4.2464 3.35391 -2.27044 -2.30368 4.65946
1.36278 3.97098 4.49181 2.93279 -2.10297 -3.16722 4.80156
2.13654 5.39557 -4.24081 0.923236 -4.19522 16.5873 17.1345
5.66189 3.26578 0.148281 -10.6362 1.05995 5.71748 12.1219
1.53493 3.15231 -0.148849 5.35799 0.466149 4.28319 6.8754
5.15514 6.18685 4.05806 -3.31304 -0.969162 0.5955 3.50287
3.18834 0.682548 -10.5888 1.1518 5.12375 22.5482 23.1517
-8.12817 1.78421 1.65325 13.081 2.69626 3.58743 13.8294
5.6694 1.51511 2.16841 -4.73762 3.81859 0.0334083 6.08505
5.237 1.29712 2.97389 -3.5985 3.93961 -0.986416 5.42612
-6.31411 4.72191 3.06454 26.9186 -3.04913 -1.1172 27.1138
1.67919 5.76821 3.70487 3.82708 -3.72331 -2.37643 5.84439
2.02237 0.222273 3.7252 2.36352 4.57951 3.07217 5.9997
2.10462 1.21107 2.74405 1.75249 4.09247 -1.4326 4.67674
2.0052 5.03874 -1.38198 4.1016 -2.22144 5.3556 7.10214
0.490803 3.5529 4.21593 6.15214 0.231733 -3.33891 7.00363
0.693239 5.06408 2.52479 3.86704 -3.02863 -1.6848 5.1928
3.50028 5.55155 1.40629 -1.18284 -5.60837 3.71488 6.83032
1.9641 2.5916 -0.860998 5.82913 1.24453 5.05118 7.81293
1.97219 1.3895 5.04205 5.70285 3.48211 -3.84081 7.7071
3.00588 6.07412 5.63243 2.11193 -1.11069 -4.12777 4.76785
3.53899 0.248515 5.67068 -2.45756 4.24649 -4.66649 6.77115
2.72014 5.07556 6.19817 2.91012 -2.57428 -5.24943 6.53087
4.72397 5.6897 5.17893 -16.3766 -3.28359 -11.0116 20.0058
-0.441732 1.44988 1.31499 7.87678 3.46995 1.53482 8.74299
1.51308 3.26637 6.01155 5.10413 0.948722 -11.2876 12.4243
4.25276 5.07117 5.99788 -2.59976 -2.05783 -6.17637 7.01006
2.3879 2.24403 5.86997 2.2263 2.56657 -5.05018 6.08671
4.34008 5.234 5.66887 -3.94343 -0.179588 -4.36567 5.88574
3.9366 1.53827 6.29834 -2.31364 4.07017 -3.33047 5.74554
4.18592 5.05826 1.13182 -2.55313 -2.25051 3.60429 4.95723
